# BLASTN 2.2.31+
# Query: SMASTR_1_F
# Database: ../BlastDB/human_genome.db
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
SMASTR_2_F	NC_000004.12	100.00	16	0	0	1	16	94506822	94506807	3.9	32.2
SMASTR_2_F	NC_000004.12	100.00	16	0	0	2	17	179941218	179941233	3.9	32.2
SMASTR_2_F	NC_000003.12	100.00	16	0	0	1	16	102307553	102307538	3.9	32.2
SMASTR_2_F	NC_000002.12	100.00	16	0	0	1	16	55196327	55196312	3.9	32.2
SMASTR_2_F	NC_000002.12	100.00	16	0	0	3	18	136754973	136754958	3.9	32.2
# BLASTN 2.2.31+
# Query: SMASTR_3_F
# Database: ../BlastDB/human_genome.db
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 19 hits found
SMASTR_3_F	NC_000018.10	100.00	20	0	0	1	20	67772962	67772981	0.008	40.1
SMASTR_3_F	NC_000018.10	100.00	15	0	0	4	18	46685871	46685857	7.7	30.2
SMASTR_3_F	NC_000018.10	100.00	15	0	0	5	19	48490322	48490308	7.7	30.2
SMASTR_3_F	NC_000004.12	100.00	17	0	0	2	18	24066077	24066093	0.50	34.2
SMASTR_3_F	NC_000003.12	95.00	20	1	0	1	20	147963225	147963206	2.0	32.2
SMASTR_3_F	NC_000023.11	100.00	15	0	0	6	20	23982937	23982923	7.7	30.2
SMASTR_3_F	NC_000017.11	100.00	15	0	0	2	16	15739061	15739047	7.7	30.2
SMASTR_3_F	NC_000017.11	100.00	15	0	0	2	16	18637633	18637647	7.7	30.2
SMASTR_3_F	NC_000017.11	100.00	15	0	0	6	20	65207804	65207790	7.7	30.2
SMASTR_3_F	NC_000016.10	100.00	15	0	0	3	17	28828521	28828507	7.7	30.2
SMASTR_3_F	NC_000012.12	100.00	15	0	0	5	19	78553596	78553582	7.7	30.2
SMASTR_3_F	NC_000011.10	100.00	15	0	0	4	18	65414029	65414043	7.7	30.2
SMASTR_3_F	NC_000011.10	100.00	15	0	0	6	20	96794185	96794199	7.7	30.2
SMASTR_3_F	NC_000009.12	100.00	15	0	0	1	15	116687135	116687121	7.7	30.2
SMASTR_3_F	NC_000007.14	100.00	15	0	0	3	17	74293393	74293407	7.7	30.2
SMASTR_3_F	NC_000002.12	94.74	19	1	0	2	20	31486486	31486504	7.7	30.2
SMASTR_3_F	NC_000002.12	100.00	15	0	0	6	20	38248382	38248396	7.7	30.2
SMASTR_3_F	NC_000002.12	100.00	15	0	0	3	17	100874922	100874908	7.7	30.2
SMASTR_3_F	NC_000002.12	100.00	15	0	0	6	20	158265110	158265096	7.7	30.2
# BLASTN 2.2.31+
# Query: SMASTR_4_F
# Database: ../BlastDB/human_genome.db
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 63 hits found
SMASTR_4_F	NC_000019.10	100.00	18	0	0	1	18	6775634	6775651	0.084	36.2
SMASTR_4_F	NC_000019.10	100.00	15	0	0	3	17	15113344	15113358	5.2	30.2
SMASTR_4_F	NC_000019.10	100.00	15	0	0	2	16	19198636	19198650	5.2	30.2
SMASTR_4_F	NT_187623.1	100.00	16	0	0	1	16	1001	1016	1.3	32.2
SMASTR_4_F	NC_000020.11	100.00	16	0	0	1	16	32071250	32071235	1.3	32.2
SMASTR_4_F	NC_000020.11	100.00	16	0	0	1	16	61887306	61887321	1.3	32.2
SMASTR_4_F	NC_000020.11	100.00	15	0	0	1	15	3100907	3100921	5.2	30.2
SMASTR_4_F	NC_000020.11	100.00	15	0	0	2	16	5214503	5214489	5.2	30.2
SMASTR_4_F	NC_000020.11	100.00	15	0	0	1	15	25565053	25565039	5.2	30.2
SMASTR_4_F	NC_000020.11	100.00	15	0	0	2	16	36332209	36332195	5.2	30.2
SMASTR_4_F	NC_000020.11	100.00	15	0	0	2	16	48630844	48630858	5.2	30.2
SMASTR_4_F	NC_000006.12	100.00	16	0	0	1	16	110783212	110783197	1.3	32.2
SMASTR_4_F	NC_000006.12	100.00	15	0	0	3	17	36962005	36961991	5.2	30.2
SMASTR_4_F	NC_000006.12	100.00	15	0	0	1	15	100243890	100243904	5.2	30.2
SMASTR_4_F	NC_000006.12	100.00	15	0	0	2	16	168676291	168676277	5.2	30.2
SMASTR_4_F	NC_000005.10	100.00	16	0	0	1	16	152259786	152259801	1.3	32.2
SMASTR_4_F	NC_000005.10	100.00	15	0	0	2	16	93022272	93022258	5.2	30.2
SMASTR_4_F	NC_000005.10	100.00	15	0	0	1	15	150287812	150287826	5.2	30.2
SMASTR_4_F	NC_000005.10	100.00	15	0	0	4	18	159881360	159881374	5.2	30.2
SMASTR_4_F	NC_000003.12	100.00	16	0	0	3	18	4713560	4713575	1.3	32.2
SMASTR_4_F	NC_000003.12	100.00	16	0	0	2	17	47012376	47012361	1.3	32.2
SMASTR_4_F	NC_000003.12	100.00	15	0	0	3	17	13847002	13847016	5.2	30.2
SMASTR_4_F	NC_000003.12	100.00	15	0	0	1	15	19455191	19455177	5.2	30.2
SMASTR_4_F	NC_000003.12	100.00	15	0	0	1	15	183150187	183150201	5.2	30.2
SMASTR_4_F	NC_000002.12	100.00	16	0	0	3	18	38281614	38281599	1.3	32.2
SMASTR_4_F	NC_000002.12	100.00	15	0	0	2	16	85157820	85157806	5.2	30.2
SMASTR_4_F	NC_000002.12	100.00	15	0	0	3	17	85926659	85926645	5.2	30.2
SMASTR_4_F	NT_187663.1	100.00	15	0	0	2	16	535356	535342	5.2	30.2
SMASTR_4_F	NT_167251.2	100.00	15	0	0	2	16	954917	954931	5.2	30.2
SMASTR_4_F	NW_011332700.1	100.00	15	0	0	1	15	46984	46998	5.2	30.2
SMASTR_4_F	NW_014040926.1	100.00	15	0	0	2	16	172377	172391	5.2	30.2
SMASTR_4_F	NC_000023.11	100.00	15	0	0	4	18	26007647	26007633	5.2	30.2
SMASTR_4_F	NC_000021.9	100.00	15	0	0	3	17	31469944	31469930	5.2	30.2
SMASTR_4_F	NC_000017.11	100.00	15	0	0	2	16	45833234	45833220	5.2	30.2
SMASTR_4_F	NC_000017.11	100.00	15	0	0	2	16	49572849	49572835	5.2	30.2
SMASTR_4_F	NC_000016.10	100.00	15	0	0	2	16	21063342	21063328	5.2	30.2
SMASTR_4_F	NC_000015.10	100.00	15	0	0	3	17	52185550	52185536	5.2	30.2
SMASTR_4_F	NC_000013.11	100.00	15	0	0	2	16	53227933	53227947	5.2	30.2
SMASTR_4_F	NC_000013.11	100.00	15	0	0	1	15	100947718	100947732	5.2	30.2
SMASTR_4_F	NC_000012.12	100.00	15	0	0	3	17	113273703	113273717	5.2	30.2
SMASTR_4_F	NC_000011.10	100.00	15	0	0	1	15	68025729	68025743	5.2	30.2
SMASTR_4_F	NC_000010.11	100.00	15	0	0	2	16	43180086	43180072	5.2	30.2
SMASTR_4_F	NC_000010.11	100.00	15	0	0	1	15	43668647	43668661	5.2	30.2
SMASTR_4_F	NC_000010.11	100.00	15	0	0	2	16	71612004	71612018	5.2	30.2
SMASTR_4_F	NC_000010.11	100.00	15	0	0	1	15	101253963	101253977	5.2	30.2
SMASTR_4_F	NC_000010.11	100.00	15	0	0	3	17	111983317	111983331	5.2	30.2
SMASTR_4_F	NC_000009.12	100.00	15	0	0	1	15	74657598	74657612	5.2	30.2
SMASTR_4_F	NC_000009.12	100.00	15	0	0	4	18	128412189	128412203	5.2	30.2
SMASTR_4_F	NC_000009.12	100.00	15	0	0	3	17	133637226	133637240	5.2	30.2
SMASTR_4_F	NC_000009.12	100.00	15	0	0	1	15	135225566	135225552	5.2	30.2
SMASTR_4_F	NC_000008.11	100.00	15	0	0	3	17	85129006	85129020	5.2	30.2
SMASTR_4_F	NC_000004.12	100.00	15	0	0	1	15	20783983	20783997	5.2	30.2
SMASTR_4_F	NC_000004.12	100.00	15	0	0	1	15	144927583	144927597	5.2	30.2
SMASTR_4_F	NC_000004.12	100.00	15	0	0	1	15	166521585	166521571	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	2	16	2148569	2148583	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	2	16	23402398	23402412	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	2	16	25585729	25585743	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	1	15	33374429	33374415	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	3	17	115833554	115833540	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	1	15	151293482	151293468	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	4	18	204443401	204443387	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	2	16	204558777	204558763	5.2	30.2
SMASTR_4_F	NC_000001.11	100.00	15	0	0	2	16	239554433	239554419	5.2	30.2
# BLASTN 2.2.31+
# Query: SMASTR_5_F
# Database: ../BlastDB/human_genome.db
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
SMASTR_5_F	NC_000020.11	100.00	18	0	0	1	18	62476277	62476294	0.084	36.2
SMASTR_5_F	NC_000015.10	100.00	15	0	0	2	16	93065934	93065920	5.2	30.2
SMASTR_5_F	NC_000014.9	100.00	15	0	0	1	15	32389219	32389233	5.2	30.2
SMASTR_5_F	NC_000004.12	100.00	15	0	0	1	15	168950966	168950980	5.2	30.2
SMASTR_5_F	NC_000002.12	100.00	15	0	0	1	15	199642554	199642568	5.2	30.2
# BLASTN 2.2.31+
# Query: SMASTR_6_F
# Database: ../BlastDB/human_genome.db
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
SMASTR_6_F	NC_000003.12	100.00	24	0	0	1	24	114246775	114246798	8e-05	48.1
SMASTR_6_F	NC_000003.12	100.00	17	0	0	5	21	1486299	1486283	1.2	34.2
SMASTR_6_F	NC_000003.12	100.00	16	0	0	8	23	129132925	129132910	4.6	32.2
SMASTR_6_F	NC_000021.9	95.00	20	1	0	4	23	13463408	13463427	4.6	32.2
SMASTR_6_F	NC_000017.11	91.67	24	2	0	1	24	39555708	39555731	4.6	32.2
SMASTR_6_F	NC_000016.10	100.00	16	0	0	7	22	18000889	18000874	4.6	32.2
SMASTR_6_F	NT_187377.1	95.00	20	1	0	5	24	137630	137611	4.6	32.2
SMASTR_6_F	NC_000012.12	100.00	16	0	0	8	23	56856255	56856240	4.6	32.2
SMASTR_6_F	NC_000010.11	100.00	16	0	0	9	24	28534210	28534225	4.6	32.2
SMASTR_6_F	NC_000010.11	95.00	20	1	0	5	24	89473118	89473099	4.6	32.2
SMASTR_6_F	NC_000008.11	95.00	20	1	0	4	23	105815267	105815248	4.6	32.2
SMASTR_6_F	NC_000006.12	100.00	16	0	0	8	23	58181298	58181283	4.6	32.2
SMASTR_6_F	NC_000006.12	100.00	16	0	0	8	23	60935613	60935598	4.6	32.2
SMASTR_6_F	NC_000001.11	100.00	16	0	0	1	16	110520163	110520148	4.6	32.2
# BLASTN 2.2.31+
# Query: SMASTR_7_F
# Database: ../BlastDB/human_genome.db
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
SMASTR_7_F	NC_000014.9	100.00	19	0	0	1	19	104298191	104298209	0.021	38.2
SMASTR_7_F	NC_000002.12	100.00	16	0	0	1	16	108971422	108971407	1.3	32.2
SMASTR_7_F	NC_000019.10	100.00	15	0	0	5	19	50258845	50258831	5.2	30.2
SMASTR_7_F	NC_000019.10	100.00	15	0	0	5	19	51879820	51879806	5.2	30.2
SMASTR_7_F	NC_000007.14	94.74	19	1	0	1	19	149637869	149637851	5.2	30.2
SMASTR_7_F	NC_000005.10	100.00	15	0	0	3	17	10323885	10323871	5.2	30.2
SMASTR_7_F	NC_000005.10	100.00	15	0	0	5	19	142976923	142976937	5.2	30.2
# BLASTN 2.2.31+
# Query: SMASTR_8_F
# Database: ../BlastDB/human_genome.db
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 80 hits found
SMASTR_8_F	NC_000019.10	100.00	20	0	0	1	20	8719823	8719842	0.008	40.1
SMASTR_8_F	NC_000019.10	100.00	15	0	0	3	17	49798018	49798004	7.7	30.2
SMASTR_8_F	NC_000016.10	100.00	17	0	0	1	17	20240357	20240373	0.50	34.2
SMASTR_8_F	NC_000016.10	100.00	16	0	0	4	19	60110822	60110837	2.0	32.2
SMASTR_8_F	NC_000016.10	100.00	15	0	0	5	19	10031289	10031275	7.7	30.2
SMASTR_8_F	NC_000016.10	100.00	15	0	0	2	16	65981345	65981359	7.7	30.2
SMASTR_8_F	NC_000011.10	100.00	17	0	0	3	19	58677426	58677442	0.50	34.2
SMASTR_8_F	NC_000011.10	100.00	16	0	0	1	16	2881166	2881151	2.0	32.2
SMASTR_8_F	NC_000011.10	100.00	15	0	0	6	20	41287468	41287482	7.7	30.2
SMASTR_8_F	NC_000011.10	100.00	15	0	0	6	20	100242210	100242196	7.7	30.2
SMASTR_8_F	NC_000011.10	100.00	15	0	0	6	20	105159439	105159425	7.7	30.2
SMASTR_8_F	NC_000008.11	100.00	17	0	0	1	17	141525947	141525963	0.50	34.2
SMASTR_8_F	NC_000008.11	100.00	16	0	0	4	19	133401426	133401411	2.0	32.2
SMASTR_8_F	NC_000008.11	100.00	15	0	0	1	15	23212164	23212150	7.7	30.2
SMASTR_8_F	NC_000007.14	100.00	17	0	0	3	19	3488148	3488132	0.50	34.2
SMASTR_8_F	NC_000007.14	100.00	16	0	0	2	17	17602572	17602557	2.0	32.2
SMASTR_8_F	NC_000007.14	100.00	16	0	0	3	18	114146751	114146736	2.0	32.2
SMASTR_8_F	NC_000007.14	100.00	16	0	0	4	19	146769202	146769187	2.0	32.2
SMASTR_8_F	NC_000007.14	100.00	15	0	0	6	20	41244066	41244080	7.7	30.2
SMASTR_8_F	NC_000003.12	100.00	17	0	0	1	17	20790758	20790742	0.50	34.2
SMASTR_8_F	NC_000003.12	100.00	17	0	0	1	17	22268225	22268241	0.50	34.2
SMASTR_8_F	NC_000003.12	100.00	16	0	0	5	20	106808886	106808901	2.0	32.2
SMASTR_8_F	NC_000003.12	95.00	20	1	0	1	20	140005848	140005867	2.0	32.2
SMASTR_8_F	NC_000003.12	100.00	16	0	0	3	18	194790211	194790196	2.0	32.2
SMASTR_8_F	NC_000003.12	100.00	15	0	0	5	19	60992568	60992582	7.7	30.2
SMASTR_8_F	NC_000002.12	100.00	17	0	0	2	18	4008226	4008210	0.50	34.2
SMASTR_8_F	NC_000002.12	100.00	16	0	0	2	17	99218400	99218415	2.0	32.2
SMASTR_8_F	NC_000002.12	100.00	15	0	0	6	20	17643595	17643609	7.7	30.2
SMASTR_8_F	NC_000002.12	100.00	15	0	0	3	17	123839981	123839967	7.7	30.2
SMASTR_8_F	NC_000002.12	100.00	15	0	0	2	16	137042974	137042960	7.7	30.2
SMASTR_8_F	NC_000002.12	100.00	15	0	0	5	19	198709087	198709073	7.7	30.2
SMASTR_8_F	NC_000002.12	100.00	15	0	0	1	15	221421591	221421605	7.7	30.2
SMASTR_8_F	NT_187585.1	100.00	16	0	0	1	16	113346	113331	2.0	32.2
SMASTR_8_F	NC_000023.11	100.00	16	0	0	4	19	127005150	127005135	2.0	32.2
SMASTR_8_F	NC_000023.11	100.00	15	0	0	6	20	77001296	77001282	7.7	30.2
SMASTR_8_F	NC_000020.11	100.00	16	0	0	5	20	51216275	51216290	2.0	32.2
SMASTR_8_F	NC_000020.11	100.00	15	0	0	6	20	17479092	17479106	7.7	30.2
SMASTR_8_F	NC_000020.11	100.00	15	0	0	5	19	45300804	45300818	7.7	30.2
SMASTR_8_F	NC_000015.10	100.00	16	0	0	2	17	34434368	34434383	2.0	32.2
SMASTR_8_F	NC_000015.10	100.00	16	0	0	2	17	34580453	34580468	2.0	32.2
SMASTR_8_F	NC_000015.10	100.00	15	0	0	6	20	25790053	25790067	7.7	30.2
SMASTR_8_F	NC_000015.10	100.00	15	0	0	6	20	93584128	93584114	7.7	30.2
SMASTR_8_F	NC_000012.12	100.00	16	0	0	4	19	87964349	87964334	2.0	32.2
SMASTR_8_F	NC_000012.12	100.00	15	0	0	6	20	20747466	20747480	7.7	30.2
SMASTR_8_F	NC_000012.12	100.00	15	0	0	3	17	47622262	47622248	7.7	30.2
SMASTR_8_F	NC_000012.12	100.00	15	0	0	6	20	60363916	60363902	7.7	30.2
SMASTR_8_F	NC_000012.12	100.00	15	0	0	6	20	79184584	79184570	7.7	30.2
SMASTR_8_F	NC_000012.12	100.00	15	0	0	4	18	106725091	106725077	7.7	30.2
SMASTR_8_F	NC_000009.12	100.00	16	0	0	3	18	82740096	82740081	2.0	32.2
SMASTR_8_F	NC_000005.10	100.00	16	0	0	3	18	150271141	150271156	2.0	32.2
SMASTR_8_F	NC_000005.10	100.00	15	0	0	3	17	60360473	60360487	7.7	30.2
SMASTR_8_F	NC_000005.10	100.00	15	0	0	5	19	129873483	129873469	7.7	30.2
SMASTR_8_F	NC_000005.10	100.00	15	0	0	4	18	166500157	166500143	7.7	30.2
SMASTR_8_F	NC_000001.11	95.00	20	1	0	1	20	20231760	20231779	2.0	32.2
SMASTR_8_F	NC_000001.11	100.00	16	0	0	4	19	195166738	195166753	2.0	32.2
SMASTR_8_F	NC_000001.11	100.00	15	0	0	6	20	174216583	174216569	7.7	30.2
SMASTR_8_F	NC_000001.11	100.00	15	0	0	1	15	192580886	192580900	7.7	30.2
SMASTR_8_F	NC_000022.11	100.00	15	0	0	2	16	19559763	19559749	7.7	30.2
SMASTR_8_F	NC_000022.11	100.00	15	0	0	1	15	48182397	48182383	7.7	30.2
SMASTR_8_F	NC_000021.9	100.00	15	0	0	1	15	15979399	15979385	7.7	30.2
SMASTR_8_F	NC_000018.10	100.00	15	0	0	2	16	28110480	28110494	7.7	30.2
SMASTR_8_F	NC_000018.10	100.00	15	0	0	6	20	52919163	52919177	7.7	30.2
SMASTR_8_F	NC_000017.11	100.00	15	0	0	5	19	34734341	34734355	7.7	30.2
SMASTR_8_F	NC_000017.11	100.00	15	0	0	2	16	50576602	50576616	7.7	30.2
SMASTR_8_F	NC_000013.11	100.00	15	0	0	5	19	20170938	20170924	7.7	30.2
SMASTR_8_F	NC_000013.11	100.00	15	0	0	6	20	21341693	21341707	7.7	30.2
SMASTR_8_F	NC_000013.11	100.00	15	0	0	4	18	22677162	22677148	7.7	30.2
SMASTR_8_F	NC_000013.11	100.00	15	0	0	5	19	48292532	48292518	7.7	30.2
SMASTR_8_F	NC_000013.11	100.00	15	0	0	3	17	69896170	69896184	7.7	30.2
SMASTR_8_F	NC_000013.11	100.00	15	0	0	6	20	109485205	109485191	7.7	30.2
SMASTR_8_F	NC_000010.11	100.00	15	0	0	4	18	11352238	11352224	7.7	30.2
SMASTR_8_F	NC_000010.11	100.00	15	0	0	3	17	87561696	87561710	7.7	30.2
SMASTR_8_F	NC_000006.12	100.00	15	0	0	6	20	63677740	63677754	7.7	30.2
SMASTR_8_F	NC_000006.12	100.00	15	0	0	6	20	157427558	157427572	7.7	30.2
SMASTR_8_F	NC_000006.12	100.00	15	0	0	3	17	160189026	160189040	7.7	30.2
SMASTR_8_F	NC_000004.12	94.74	19	1	0	1	19	21922358	21922340	7.7	30.2
SMASTR_8_F	NC_000004.12	100.00	15	0	0	2	16	44770188	44770174	7.7	30.2
SMASTR_8_F	NC_000004.12	100.00	15	0	0	4	18	73440852	73440866	7.7	30.2
SMASTR_8_F	NC_000004.12	100.00	15	0	0	5	19	129902880	129902894	7.7	30.2
SMASTR_8_F	NC_000004.12	100.00	15	0	0	3	17	130851513	130851499	7.7	30.2
# BLASTN 2.2.31+
# Query: SMASTR_9_F
# Database: ../BlastDB/human_genome.db
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 104 hits found
SMASTR_9_F	NC_000005.10	100.00	21	0	0	1	21	44687767	44687787	0.003	42.1
SMASTR_9_F	NC_000005.10	100.00	16	0	0	1	16	14398452	14398467	2.6	32.2
SMASTR_9_F	NC_000005.10	100.00	16	0	0	3	18	37874721	37874736	2.6	32.2
SMASTR_9_F	NC_000005.10	100.00	16	0	0	2	17	76153404	76153389	2.6	32.2
SMASTR_9_F	NC_000005.10	100.00	16	0	0	6	21	138316235	138316220	2.6	32.2
SMASTR_9_F	NC_000023.11	100.00	17	0	0	1	17	51095138	51095122	0.66	34.2
SMASTR_9_F	NC_000023.11	100.00	16	0	0	2	17	106502372	106502387	2.6	32.2
SMASTR_9_F	NC_000023.11	100.00	16	0	0	6	21	107567539	107567554	2.6	32.2
SMASTR_9_F	NC_000021.9	95.24	21	1	0	1	21	36321744	36321724	0.66	34.2
SMASTR_9_F	NC_000020.11	100.00	17	0	0	1	17	11307632	11307648	0.66	34.2
SMASTR_9_F	NC_000020.11	100.00	17	0	0	4	20	38336806	38336822	0.66	34.2
SMASTR_9_F	NC_000020.11	100.00	16	0	0	1	16	16779087	16779102	2.6	32.2
SMASTR_9_F	NC_000020.11	100.00	16	0	0	5	20	29301537	29301552	2.6	32.2
SMASTR_9_F	NC_000018.10	100.00	17	0	0	3	19	37366885	37366869	0.66	34.2
SMASTR_9_F	NC_000018.10	100.00	16	0	0	2	17	40616862	40616877	2.6	32.2
SMASTR_9_F	NC_000018.10	100.00	16	0	0	1	16	64914033	64914018	2.6	32.2
SMASTR_9_F	NC_000018.10	100.00	16	0	0	2	17	73975362	73975377	2.6	32.2
SMASTR_9_F	NC_000016.10	100.00	17	0	0	3	19	12994271	12994287	0.66	34.2
SMASTR_9_F	NC_000016.10	100.00	17	0	0	1	17	82145952	82145968	0.66	34.2
SMASTR_9_F	NC_000016.10	95.00	20	1	0	1	20	3914833	3914814	2.6	32.2
SMASTR_9_F	NC_000016.10	100.00	16	0	0	3	18	14502837	14502822	2.6	32.2
SMASTR_9_F	NC_000016.10	100.00	16	0	0	1	16	87540786	87540801	2.6	32.2
SMASTR_9_F	NC_000015.10	100.00	17	0	0	5	21	88684968	88684984	0.66	34.2
SMASTR_9_F	NC_000015.10	100.00	16	0	0	3	18	34490883	34490898	2.6	32.2
SMASTR_9_F	NC_000015.10	100.00	16	0	0	1	16	63870060	63870075	2.6	32.2
SMASTR_9_F	NC_000015.10	100.00	16	0	0	2	17	80591760	80591745	2.6	32.2
SMASTR_9_F	NC_000014.9	100.00	17	0	0	1	17	38942236	38942220	0.66	34.2
SMASTR_9_F	NC_000014.9	100.00	17	0	0	1	17	102824446	102824430	0.66	34.2
SMASTR_9_F	NC_000014.9	100.00	16	0	0	2	17	71716424	71716409	2.6	32.2
SMASTR_9_F	NC_000014.9	100.00	16	0	0	2	17	93703210	93703195	2.6	32.2
SMASTR_9_F	NC_000012.12	100.00	17	0	0	3	19	15968967	15968951	0.66	34.2
SMASTR_9_F	NC_000012.12	100.00	16	0	0	3	18	71293616	71293631	2.6	32.2
SMASTR_9_F	NC_000011.10	100.00	17	0	0	1	17	57993637	57993621	0.66	34.2
SMASTR_9_F	NC_000011.10	100.00	16	0	0	2	17	30921983	30921998	2.6	32.2
